x,y,cluster
37.572036758298985,-0.5973796639394818,3
37.58101991114018,-0.5973796639394818,3
37.59000306398138,-0.5973796639394818,3
37.60796936966377,-0.5973796639394818,3
37.61695252250496,-0.5973796639394818,1
37.625935675346156,-0.5973796639394818,1
37.63491882818735,-0.5973796639394818,1
37.64390198102855,-0.5973796639394818,1
37.66186828671094,-0.5973796639394818,2
37.67085143955213,-0.5973796639394818,2
37.67983459239333,-0.5973796639394818,2
37.68881774523452,-0.5973796639394818,2
37.69780089807572,-0.5973796639394818,2
37.706784050916916,-0.5973796639394818,2
37.71576720375811,-0.5973796639394818,2
37.7247503565993,-0.5973796639394818,2
37.482205229887036,-0.606362816780677,3
37.49118838272823,-0.606362816780677,3
37.50017153556942,-0.606362816780677,3
37.50915468841062,-0.606362816780677,3
37.518137841251814,-0.606362816780677,3
37.52712099409301,-0.606362816780677,3
37.53610414693421,-0.606362816780677,3
37.5450872997754,-0.606362816780677,3
37.55407045261659,-0.606362816780677,3
37.56305360545779,-0.606362816780677,3
37.572036758298985,-0.606362816780677,3
37.58101991114018,-0.606362816780677,3
37.59000306398138,-0.606362816780677,3
37.60796936966377,-0.606362816780677,1
37.61695252250496,-0.606362816780677,1
37.625935675346156,-0.606362816780677,1
37.63491882818735,-0.606362816780677,1
37.64390198102855,-0.606362816780677,1
37.652885133869745,-0.606362816780677,1
37.66186828671094,-0.606362816780677,2
37.67085143955213,-0.606362816780677,2
37.67983459239333,-0.606362816780677,2
37.68881774523452,-0.606362816780677,2
37.69780089807572,-0.606362816780677,2
37.706784050916916,-0.606362816780677,2
37.71576720375811,-0.606362816780677,2
37.7247503565993,-0.606362816780677,2
37.7337335094405,-0.606362816780677,2
37.49118838272823,-0.6153459696218723,3
37.50017153556942,-0.6153459696218723,3
37.50915468841062,-0.6153459696218723,3
37.518137841251814,-0.6153459696218723,3
37.52712099409301,-0.6153459696218723,3
37.53610414693421,-0.6153459696218723,3
37.5450872997754,-0.6153459696218723,3
37.55407045261659,-0.6153459696218723,3
37.56305360545779,-0.6153459696218723,3
37.572036758298985,-0.6153459696218723,3
37.58101991114018,-0.6153459696218723,3
37.598986216822574,-0.6153459696218723,2
37.60796936966377,-0.6153459696218723,2
37.625935675346156,-0.6153459696218723,1
37.63491882818735,-0.6153459696218723,1
37.64390198102855,-0.6153459696218723,1
37.652885133869745,-0.6153459696218723,1
37.66186828671094,-0.6153459696218723,1
37.67085143955213,-0.6153459696218723,2
37.67983459239333,-0.6153459696218723,2
37.68881774523452,-0.6153459696218723,2
37.69780089807572,-0.6153459696218723,2
37.706784050916916,-0.6153459696218723,2
37.71576720375811,-0.6153459696218723,2
37.7247503565993,-0.6153459696218723,2
37.7337335094405,-0.6153459696218723,2
37.482205229887036,-0.6243291224630675,3
37.49118838272823,-0.6243291224630675,3
37.50017153556942,-0.6243291224630675,3
37.50915468841062,-0.6243291224630675,3
37.518137841251814,-0.6243291224630675,3
37.52712099409301,-0.6243291224630675,3
37.53610414693421,-0.6243291224630675,3
37.5450872997754,-0.6243291224630675,3
37.55407045261659,-0.6243291224630675,3
37.56305360545779,-0.6243291224630675,3
37.572036758298985,-0.6243291224630675,3
37.58101991114018,-0.6243291224630675,3
37.59000306398138,-0.6243291224630675,2
37.598986216822574,-0.6243291224630675,2
37.60796936966377,-0.6243291224630675,2
37.61695252250496,-0.6243291224630675,2
37.625935675346156,-0.6243291224630675,2
37.63491882818735,-0.6243291224630675,1
37.64390198102855,-0.6243291224630675,1
37.652885133869745,-0.6243291224630675,1
37.66186828671094,-0.6243291224630675,1
37.67085143955213,-0.6243291224630675,1
37.67983459239333,-0.6243291224630675,1
37.69780089807572,-0.6243291224630675,2
37.706784050916916,-0.6243291224630675,2
37.71576720375811,-0.6243291224630675,2
37.7247503565993,-0.6243291224630675,2
37.7337335094405,-0.6243291224630675,2
37.482205229887036,-0.6333122753042627,3
37.49118838272823,-0.6333122753042627,3
37.50017153556942,-0.6333122753042627,3
37.50915468841062,-0.6333122753042627,3
37.518137841251814,-0.6333122753042627,3
37.52712099409301,-0.6333122753042627,3
37.53610414693421,-0.6333122753042627,3
37.5450872997754,-0.6333122753042627,3
37.55407045261659,-0.6333122753042627,3
37.56305360545779,-0.6333122753042627,3
37.572036758298985,-0.6333122753042627,3
37.58101991114018,-0.6333122753042627,3
37.598986216822574,-0.6333122753042627,2
37.60796936966377,-0.6333122753042627,2
37.61695252250496,-0.6333122753042627,2
37.625935675346156,-0.6333122753042627,2
37.64390198102855,-0.6333122753042627,1
37.652885133869745,-0.6333122753042627,1
37.66186828671094,-0.6333122753042627,1
37.67983459239333,-0.6333122753042627,1
37.68881774523452,-0.6333122753042627,1
37.706784050916916,-0.6333122753042627,1
37.71576720375811,-0.6333122753042627,1
37.7247503565993,-0.6333122753042627,1
37.7337335094405,-0.6333122753042627,1
37.47322207704584,-0.6422954281454579,2
37.482205229887036,-0.6422954281454579,3
37.49118838272823,-0.6422954281454579,3
37.50017153556942,-0.6422954281454579,3
37.50915468841062,-0.6422954281454579,3
37.518137841251814,-0.6422954281454579,3
37.52712099409301,-0.6422954281454579,3
37.53610414693421,-0.6422954281454579,3
37.5450872997754,-0.6422954281454579,3
37.55407045261659,-0.6422954281454579,3
37.56305360545779,-0.6422954281454579,3
37.572036758298985,-0.6422954281454579,3
37.58101991114018,-0.6422954281454579,3
37.59000306398138,-0.6422954281454579,3
37.625935675346156,-0.6422954281454579,2
37.63491882818735,-0.6422954281454579,1
37.64390198102855,-0.6422954281454579,1
37.652885133869745,-0.6422954281454579,1
37.66186828671094,-0.6422954281454579,1
37.67085143955213,-0.6422954281454579,1
37.67983459239333,-0.6422954281454579,1
37.68881774523452,-0.6422954281454579,1
37.71576720375811,-0.6422954281454579,1
37.7247503565993,-0.6422954281454579,1
37.7337335094405,-0.6422954281454579,1
37.47322207704584,-0.6512785809866531,3
37.482205229887036,-0.6512785809866531,3
37.49118838272823,-0.6512785809866531,3
37.50017153556942,-0.6512785809866531,3
37.50915468841062,-0.6512785809866531,3
37.518137841251814,-0.6512785809866531,3
37.52712099409301,-0.6512785809866531,3
37.53610414693421,-0.6512785809866531,3
37.5450872997754,-0.6512785809866531,3
37.55407045261659,-0.6512785809866531,3
37.56305360545779,-0.6512785809866531,3
37.572036758298985,-0.6512785809866531,3
37.58101991114018,-0.6512785809866531,3
37.598986216822574,-0.6512785809866531,2
37.60796936966377,-0.6512785809866531,2
37.61695252250496,-0.6512785809866531,2
37.625935675346156,-0.6512785809866531,2
37.64390198102855,-0.6512785809866531,4
37.652885133869745,-0.6512785809866531,4
37.67983459239333,-0.6512785809866531,4
37.68881774523452,-0.6512785809866531,4
37.69780089807572,-0.6512785809866531,4
37.706784050916916,-0.6512785809866531,4
37.71576720375811,-0.6512785809866531,4
37.7247503565993,-0.6512785809866531,4
37.7337335094405,-0.6512785809866531,4
37.742716662281694,-0.6512785809866531,4
37.47322207704584,-0.6602617338278484,2
37.482205229887036,-0.6602617338278484,3
37.49118838272823,-0.6602617338278484,3
37.50017153556942,-0.6602617338278484,3
37.50915468841062,-0.6602617338278484,3
37.518137841251814,-0.6602617338278484,3
37.52712099409301,-0.6602617338278484,3
37.53610414693421,-0.6602617338278484,3
37.5450872997754,-0.6602617338278484,3
37.55407045261659,-0.6602617338278484,3
37.56305360545779,-0.6602617338278484,3
37.572036758298985,-0.6602617338278484,3
37.58101991114018,-0.6602617338278484,3
37.59000306398138,-0.6602617338278484,2
37.598986216822574,-0.6602617338278484,2
37.60796936966377,-0.6602617338278484,2
37.61695252250496,-0.6602617338278484,2
37.63491882818735,-0.6602617338278484,4
37.64390198102855,-0.6602617338278484,4
37.652885133869745,-0.6602617338278484,4
37.66186828671094,-0.6602617338278484,4
37.67085143955213,-0.6602617338278484,4
37.67983459239333,-0.6602617338278484,4
37.68881774523452,-0.6602617338278484,4
37.69780089807572,-0.6602617338278484,4
